"Path","Dates range","Impressions","Clicks","CTR %","Avg. position","Avg. click position","Impressions for 1st position","Clicks from pos. 1","CTR % for pos. 1","Impressions for pos. 2-3","Clicks from pos. 2-3","CTR % for pos. 2-3","Avg. impression position for pos. 2-3","Avg. click position from pos. 2-3","Impressions for pos. 4-10","Clicks from pos. 4-10","CTR % for pos. 4-10","Avg. impression position for pos. 4-10","Avg. click position from pos. 4-10","Impressions for pos. 11-50","Clicks from pos. 11-50","CTR % for pos. 11-50","Avg. impression position for pos. 11-50","Avg. click position from pos. 11-50"
"/articles/remont-i-otdelka/preimushhestva-ispolzovaniya-skandinavskoj-doski-vo-vneshnej-otdelke-derevyannogo-doma/","2026-03-16 - 2026-06-14","18.00","0.00","0.00","19.00","","0.00","0.00","","0.00","0.00","","","","4.00","0.00","0.00","6.75","","14.00","0.00","0.00","22.50",""
"/articles/stroitelstvo/karkas-doma-kanadskaya-tehnologia/","2026-03-16 - 2026-06-14","18.00","0.00","0.00","25.72","","0.00","0.00","","0.00","0.00","","","","6.00","0.00","0.00","8.33","","12.00","0.00","0.00","34.42",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-7/","2026-03-16 - 2026-06-14","18.00","0.00","0.00","6.44","","0.00","0.00","","3.00","0.00","0.00","2.67","","14.00","0.00","0.00","6.79","","1.00","0.00","0.00","13.00",""
"/articles/stroitelstvo/vtoroj-svet-v-derevyannom-dome/","2026-03-16 - 2026-06-14","17.00","0.00","0.00","9.71","","0.00","0.00","","0.00","0.00","","","","8.00","0.00","0.00","7.50","","9.00","0.00","0.00","11.67",""
"/articles/stroitelstvo/okna-v-bane-iz-brusa/","2026-03-16 - 2026-06-14","17.00","0.00","0.00","10.41","","0.00","0.00","","0.00","0.00","","","","7.00","0.00","0.00","7.86","","10.00","0.00","0.00","12.20",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-23/","2026-03-16 - 2026-06-14","17.00","1.00","5.88","6.12","5.00","0.00","0.00","","2.00","0.00","0.00","2.00","","13.00","1.00","7.69","6.00","5.00","2.00","0.00","0.00","11.00",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-69/","2026-03-16 - 2026-06-14","17.00","2.00","11.76","6.35","1.00","2.00","2.00","100.00","4.00","0.00","0.00","2.50","","8.00","0.00","0.00","7.25","","3.00","0.00","0.00","12.67",""
"/catalog/doma-iz-brusa/asimmetrichnaya/","2026-03-16 - 2026-06-14","17.00","0.00","0.00","7.76","","0.00","0.00","","1.00","0.00","0.00","3.00","","15.00","0.00","0.00","7.87","","1.00","0.00","0.00","11.00",""
"/catalog/doma-pod-klyuch/kukushka/","2026-03-16 - 2026-06-14","17.00","0.00","0.00","6.24","","0.00","0.00","","3.00","0.00","0.00","2.00","","13.00","0.00","0.00","6.85","","1.00","0.00","0.00","11.00",""
"/catalog/karkasnye-doma/11.5x8/","2026-03-16 - 2026-06-14","16.00","1.00","6.25","8.13","19.00","0.00","0.00","","1.00","0.00","0.00","2.00","","13.00","0.00","0.00","7.54","","2.00","1.00","50.00","15.00","19.00"
"/catalog/karkasnye-doma/dk-146/","2026-03-16 - 2026-06-14","16.00","0.00","0.00","5.13","","2.00","0.00","0.00","4.00","0.00","0.00","2.50","","9.00","0.00","0.00","6.33","","1.00","0.00","0.00","13.00",""
"/catalog/doma-pod-klyuch/page-6/","2026-03-16 - 2026-06-14","16.00","0.00","0.00","3.81","","0.00","0.00","","8.00","0.00","0.00","2.13","","7.00","0.00","0.00","4.43","","1.00","0.00","0.00","13.00",""
"/catalog/doma-pod-klyuch/odnoetazhnye/page-5/","2026-03-16 - 2026-06-14","16.00","0.00","0.00","2.31","","2.00","0.00","0.00","11.00","0.00","0.00","2.09","","3.00","0.00","0.00","4.00","","0.00","0.00","","",""
"/articles/stroitelstvo/kak-pravilno-organizovat-kanalizaciyu-v-derevyannom-dome-dlya-pmzh/","2026-03-16 - 2026-06-14","16.00","0.00","0.00","11.19","","0.00","0.00","","0.00","0.00","","","","7.00","0.00","0.00","8.71","","9.00","0.00","0.00","13.11",""
"/catalog/doma-pod-klyuch/polutoraetazhnye/","2026-03-16 - 2026-06-14","16.00","0.00","0.00","4.06","","0.00","0.00","","9.00","0.00","0.00","2.22","","6.00","0.00","0.00","5.17","","1.00","0.00","0.00","14.00",""
"/portfolio/karkasnye-doma/dom-v-lembolovskaya-tverdynya/","2026-03-16 - 2026-06-14","16.00","0.00","0.00","10.88","","0.00","0.00","","0.00","0.00","","","","6.00","0.00","0.00","8.17","","10.00","0.00","0.00","12.50",""
"/articles/stroitelstvo/stroitelstvo-doma-zimoy-stoit-li-nachinat-vse-za-i-protiv/","2026-03-16 - 2026-06-14","16.00","0.00","0.00","14.25","","0.00","0.00","","0.00","0.00","","","","9.00","0.00","0.00","7.11","","7.00","0.00","0.00","23.43",""
"/catalog/karkasnye-doma/12x8/","2026-03-16 - 2026-06-14","16.00","0.00","0.00","7.75","","0.00","0.00","","3.00","0.00","0.00","3.00","","10.00","0.00","0.00","8.00","","3.00","0.00","0.00","11.67",""
"/articles/fundamenty/fundament-dlya-karkasnogo-doma-kakoj-vybrat/","2026-03-16 - 2026-06-14","16.00","0.00","0.00","19.50","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","9.50","","14.00","0.00","0.00","20.93",""
"/portfolio/karkasnye-doma/page-4/","2026-03-16 - 2026-06-14","15.00","0.00","0.00","2.87","","0.00","0.00","","13.00","0.00","0.00","2.23","","2.00","0.00","0.00","7.00","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/dom-v-pk-morskie-sezony/","2026-03-16 - 2026-06-14","15.00","0.00","0.00","11.80","","0.00","0.00","","1.00","0.00","0.00","2.00","","10.00","0.00","0.00","7.80","","4.00","0.00","0.00","24.25",""
"/catalog/doma-iz-brusa/dvuhetazhnye/","2026-03-16 - 2026-06-14","15.00","2.00","13.33","8.47","3.50","0.00","0.00","","2.00","1.00","50.00","2.50","2.00","8.00","1.00","12.50","7.50","5.00","5.00","0.00","0.00","12.40",""
"/catalog/karkasnye-doma/bolshie-doma/page-2/","2026-03-16 - 2026-06-14","15.00","0.00","0.00","2.13","","0.00","0.00","","15.00","0.00","0.00","2.13","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-68/","2026-03-16 - 2026-06-14","15.00","1.00","6.67","7.13","1.00","1.00","1.00","100.00","3.00","0.00","0.00","2.33","","8.00","0.00","0.00","7.75","","3.00","0.00","0.00","12.33",""
"/catalog/karkasnye-doma/10.5x8.5/","2026-03-16 - 2026-06-14","15.00","0.00","0.00","7.60","","0.00","0.00","","2.00","0.00","0.00","2.50","","10.00","0.00","0.00","7.30","","3.00","0.00","0.00","12.00",""
"/portfolio/karkasnye-doma/dom-iz-brusa-7x7-garichi/","2026-03-16 - 2026-06-14","15.00","0.00","0.00","9.27","","0.00","0.00","","1.00","0.00","0.00","2.00","","9.00","0.00","0.00","9.00","","5.00","0.00","0.00","11.20",""
"/catalog/proyekty/page-3/","2026-03-16 - 2026-06-14","15.00","0.00","0.00","2.87","","0.00","0.00","","11.00","0.00","0.00","2.27","","4.00","0.00","0.00","4.50","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyj-dom-16.5-na-10-snt-start-2/","2026-03-16 - 2026-06-14","15.00","1.00","6.67","8.40","7.00","0.00","0.00","","0.00","0.00","","","","15.00","1.00","6.67","8.40","7.00","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/100-150m2/","2026-03-16 - 2026-06-14","15.00","0.00","0.00","7.00","","0.00","0.00","","2.00","0.00","0.00","2.50","","12.00","0.00","0.00","7.42","","1.00","0.00","0.00","11.00",""
"/articles/stroitelstvo/skolko-stoit-postroit-dom-iz-profilirovannogo-brusa/","2026-03-16 - 2026-06-14","15.00","0.00","0.00","18.00","","0.00","0.00","","1.00","0.00","0.00","3.00","","7.00","0.00","0.00","9.29","","7.00","0.00","0.00","28.86",""
"/articles/stroitelstvo/kak-vybrat-teplovoj-kontur-karkasnogo-doma/","2026-03-16 - 2026-06-14","15.00","1.00","6.67","23.33","7.00","0.00","0.00","","0.00","0.00","","","","6.00","1.00","16.67","7.50","7.00","9.00","0.00","0.00","33.89",""
"/catalog/karkasnye-doma/karkasnyij-dom-dd-2/","2026-03-16 - 2026-06-14","15.00","0.00","0.00","7.40","","1.00","0.00","0.00","1.00","0.00","0.00","2.00","","10.00","0.00","0.00","6.90","","3.00","0.00","0.00","13.00",""
"/portfolio/karkasnye-doma/dom-v-dnp-blizhniy-khutor/","2026-03-16 - 2026-06-14","15.00","2.00","13.33","14.40","14.00","0.00","0.00","","0.00","0.00","","","","3.00","1.00","33.33","9.00","9.00","12.00","1.00","8.33","15.75","19.00"
"/portfolio/karkasnye-doma/dom-v-vartemyagakh/","2026-03-16 - 2026-06-14","14.00","0.00","0.00","9.79","","0.00","0.00","","1.00","0.00","0.00","2.00","","11.00","0.00","0.00","7.55","","2.00","0.00","0.00","26.00",""
"/catalog/doma-pod-klyuch/pk-1/","2026-03-16 - 2026-06-14","14.00","0.00","0.00","6.93","","1.00","0.00","0.00","3.00","0.00","0.00","2.33","","8.00","0.00","0.00","7.88","","2.00","0.00","0.00","13.00",""
"/catalog/proyekty/page-2/","2026-03-16 - 2026-06-14","14.00","2.00","14.29","2.71","1.00","2.00","2.00","100.00","8.00","0.00","0.00","2.50","","4.00","0.00","0.00","4.00","","0.00","0.00","","",""
"/catalog/karkasnye-bani/","2026-03-16 - 2026-06-14","14.00","1.00","7.14","28.71","7.00","0.00","0.00","","0.00","0.00","","","","2.00","1.00","50.00","6.00","7.00","12.00","0.00","0.00","32.50",""
"/catalog/karkasnye-doma/dk-191/","2026-03-16 - 2026-06-14","14.00","4.00","28.57","3.29","1.25","1.00","3.00","300.00","7.00","1.00","14.29","2.86","2.00","6.00","0.00","0.00","4.17","","0.00","0.00","","",""
"/catalog/karkasnye-doma/14.5x10.5/","2026-03-16 - 2026-06-14","14.00","2.00","14.29","5.64","2.50","1.00","1.00","100.00","1.00","0.00","0.00","2.00","","12.00","1.00","8.33","6.33","4.00","0.00","0.00","","",""
"/catalog/karkasnye-doma/dk-128/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-FID-SPB-OK-4|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","14.00","14.00","100.00","7.71","7.71","0.00","0.00","","0.00","0.00","","","","14.00","14.00","100.00","7.71","7.71","0.00","0.00","","",""
"/articles/remont-i-otdelka/vnutr-otdelka-karkas-dom/","2026-03-16 - 2026-06-14","14.00","2.00","14.29","39.64","2.00","0.00","0.00","","1.00","2.00","200.00","2.00","2.00","0.00","0.00","","","","13.00","0.00","0.00","42.54",""
"/portfolio/karkasnye-doma/page-5/","2026-03-16 - 2026-06-14","13.00","0.00","0.00","2.54","","0.00","0.00","","13.00","0.00","0.00","2.54","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-64/","2026-03-16 - 2026-06-14","13.00","2.00","15.38","5.38","2.00","2.00","0.00","0.00","4.00","2.00","50.00","2.00","2.00","4.00","0.00","0.00","5.75","","3.00","0.00","0.00","12.33",""
"/portfolio/karkasnye-doma/karkasnyij-dom-7.5x13-dubrovskij-les/","2026-03-16 - 2026-06-14","13.00","0.00","0.00","8.23","","0.00","0.00","","1.00","0.00","0.00","3.00","","8.00","0.00","0.00","7.25","","4.00","0.00","0.00","11.50",""
"/articles/stroitelstvo/optimalnaya-tolshina-sten-karkasnogo-doma/","2026-03-16 - 2026-06-14","13.00","0.00","0.00","17.85","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","6.00","","10.00","0.00","0.00","21.40",""
"/portfolio/karkasnye-doma/dom-v-snt-druzhba/","2026-03-16 - 2026-06-14","13.00","0.00","0.00","12.00","","0.00","0.00","","0.00","0.00","","","","6.00","0.00","0.00","9.17","","7.00","0.00","0.00","14.43",""
"/catalog/karkasnye-doma/11x11/","2026-03-16 - 2026-06-14","13.00","0.00","0.00","7.54","","0.00","0.00","","1.00","0.00","0.00","2.00","","12.00","0.00","0.00","8.00","","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-3/","2026-03-16 - 2026-06-14","13.00","3.00","23.08","4.08","1.00","3.00","3.00","100.00","4.00","0.00","0.00","2.50","","5.00","0.00","0.00","5.60","","1.00","0.00","0.00","12.00",""
"/catalog/doma-pod-klyuch/do-100m2/","2026-03-16 - 2026-06-14","13.00","0.00","0.00","7.31","","0.00","0.00","","6.00","0.00","0.00","2.50","","5.00","0.00","0.00","6.60","","2.00","0.00","0.00","23.50",""
"/portfolio/page-2/","2026-03-16 - 2026-06-14","13.00","1.00","7.69","8.62","7.00","0.00","0.00","","1.00","0.00","0.00","3.00","","8.00","1.00","12.50","7.63","7.00","4.00","0.00","0.00","12.00",""
"/portfolio/karkasnye-doma/karkasnyj-dom-12-na-8-d.-venyukovo/","2026-03-16 - 2026-06-14","13.00","1.00","7.69","8.54","8.00","0.00","0.00","","2.00","0.00","0.00","3.00","","7.00","1.00","14.29","7.71","8.00","4.00","0.00","0.00","12.75",""
"/articles/osobennosti-i-sovety/osobennosti-valmovoy-kryshi-v-karkasnom-dome/","2026-03-16 - 2026-06-14","13.00","0.00","0.00","10.23","","0.00","0.00","","0.00","0.00","","","","10.00","0.00","0.00","8.20","","3.00","0.00","0.00","17.00",""
"/articles/stroitelstvo/chem-tak-horoshi-doma-iz-pestovo/","2026-03-16 - 2026-06-14","13.00","1.00","7.69","7.38","4.00","0.00","0.00","","2.00","0.00","0.00","2.50","","8.00","1.00","12.50","7.00","4.00","3.00","0.00","0.00","11.67",""
"/portfolio/karkasnye-doma/doma-v-snt-mostovik/","2026-03-16 - 2026-06-14","13.00","0.00","0.00","7.77","","1.00","0.00","0.00","0.00","0.00","","","","10.00","0.00","0.00","7.40","","2.00","0.00","0.00","13.00",""
"/catalog/karkasnye-doma/karkasnyij-dom-9-na-10-dk-88/","2026-03-16 - 2026-06-14","13.00","0.00","0.00","5.62","","2.00","0.00","0.00","3.00","0.00","0.00","2.33","","5.00","0.00","0.00","5.20","","3.00","0.00","0.00","12.67",""
"/articles/stroitelstvo/skandi-doma-tehnologia/","2026-03-16 - 2026-06-14","13.00","1.00","7.69","8.92","2.00","0.00","0.00","","4.00","1.00","25.00","2.25","2.00","3.00","0.00","0.00","9.33","","6.00","0.00","0.00","13.17",""
"/portfolio/karkasnye-doma/dom-v-granite/","2026-03-16 - 2026-06-14","13.00","0.00","0.00","8.00","","0.00","0.00","","2.00","0.00","0.00","2.50","","9.00","0.00","0.00","7.56","","2.00","0.00","0.00","15.50",""
"/articles/stroitelstvo/vazhnost-ventiliacionnih-zazorov/","2026-03-16 - 2026-06-14","12.00","0.00","0.00","11.75","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","10.00","","9.00","0.00","0.00","12.33",""
"/catalog/doma-iz-brusa/page-2/","2026-03-16 - 2026-06-14","12.00","0.00","0.00","2.17","","0.00","0.00","","11.00","0.00","0.00","2.00","","1.00","0.00","0.00","4.00","","0.00","0.00","","",""
"/articles/stroitelstvo/gostevoy-letny-domik-brus/","2026-03-16 - 2026-06-14","12.00","0.00","0.00","8.25","","0.00","0.00","","0.00","0.00","","","","10.00","0.00","0.00","7.30","","2.00","0.00","0.00","13.00",""
"/catalog/karkasnye-doma/page-2/","2026-03-16 - 2026-06-14","12.00","0.00","0.00","6.58","","0.00","0.00","","1.00","0.00","0.00","2.00","","8.00","0.00","0.00","5.25","","3.00","0.00","0.00","11.67",""
"/catalog/karkasnye-doma/dk-195/","2026-03-16 - 2026-06-14","12.00","1.00","8.33","5.42","1.00","1.00","1.00","100.00","4.00","0.00","0.00","2.50","","7.00","0.00","0.00","7.71","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/dom-v-agalatovo/","2026-03-16 - 2026-06-14","12.00","1.00","8.33","19.92","20.00","0.00","0.00","","1.00","0.00","0.00","3.00","","6.00","0.00","0.00","8.00","","5.00","1.00","20.00","37.60","20.00"
"/portfolio/karkasnye-doma/karkasnyy-dom-v-dva-etazha/","2026-03-16 - 2026-06-14","12.00","2.00","16.67","1.50","1.50","6.00","1.00","16.67","6.00","1.00","16.67","2.00","2.00","0.00","0.00","","","","0.00","0.00","","",""
"/articles/stroitelstvo/podryadchik-dlia-stroitelstva/","2026-03-16 - 2026-06-14","12.00","0.00","0.00","12.33","","0.00","0.00","","0.00","0.00","","","","6.00","0.00","0.00","8.00","","6.00","0.00","0.00","16.67",""
"/articles/stroitelstvo/dom-iz-brusa-pod-klyuch-ili-pod-usadku/","2026-03-16 - 2026-06-14","12.00","1.00","8.33","12.08","20.00","0.00","0.00","","1.00","0.00","0.00","3.00","","3.00","0.00","0.00","10.00","","8.00","1.00","12.50","14.00","20.00"
"/catalog/doma-pod-klyuch/pk-5/","2026-03-16 - 2026-06-14","12.00","0.00","0.00","2.25","","2.00","0.00","0.00","8.00","0.00","0.00","2.13","","2.00","0.00","0.00","4.00","","0.00","0.00","","",""
"/articles/stroitelstvo/ustrojstvo-molniezashhity-derevyannogo-doma/","2026-03-16 - 2026-06-14","12.00","1.00","8.33","11.08","10.00","0.00","0.00","","0.00","0.00","","","","4.00","1.00","25.00","8.75","10.00","8.00","0.00","0.00","12.25",""
"/catalog/karkasnye-doma/karkasnyij-dom-8-na-9-dk-89/","2026-03-16 - 2026-06-14","12.00","0.00","0.00","6.17","","1.00","0.00","0.00","3.00","0.00","0.00","2.33","","5.00","0.00","0.00","5.00","","3.00","0.00","0.00","13.67",""
"/portfolio/karkasnye-doma/dom-v-kolchanovo/","2026-03-16 - 2026-06-14","12.00","0.00","0.00","10.75","","0.00","0.00","","2.00","0.00","0.00","2.50","","3.00","0.00","0.00","6.00","","7.00","0.00","0.00","15.14",""
"/catalog/karkasnye-doma/dk-100/","2026-03-16 - 2026-06-14","11.00","2.00","18.18","6.73","3.50","0.00","0.00","","3.00","1.00","33.33","2.33","2.00","6.00","1.00","16.67","7.00","5.00","2.00","0.00","0.00","12.50",""
"/articles/stroitelstvo/skolko-prostoit-karkasnyj-dom-obespechivaem-pravilnyj-uhod/","2026-03-16 - 2026-06-14","11.00","0.00","0.00","13.18","","0.00","0.00","","0.00","0.00","","","","6.00","0.00","0.00","8.33","","5.00","0.00","0.00","19.00",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-38/","2026-03-16 - 2026-06-14","11.00","0.00","0.00","9.82","","0.00","0.00","","2.00","0.00","0.00","2.00","","7.00","0.00","0.00","7.86","","2.00","0.00","0.00","24.50",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-6/","2026-03-16 - 2026-06-14","11.00","0.00","0.00","7.55","","0.00","0.00","","4.00","0.00","0.00","2.75","","3.00","0.00","0.00","5.33","","4.00","0.00","0.00","14.00",""
"/articles/vybiraem/iz-chego-stroit-dom-polnyy-razbor-gazobetona-brusa-keramobloka-i-karkasnoy-tekhnologii/","2026-03-16 - 2026-06-14","11.00","0.00","0.00","7.18","","0.00","0.00","","1.00","0.00","0.00","2.00","","9.00","0.00","0.00","7.33","","1.00","0.00","0.00","11.00",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-30/","2026-03-16 - 2026-06-14","11.00","4.00","36.36","4.64","1.25","5.00","3.00","60.00","1.00","1.00","100.00","2.00","2.00","4.00","0.00","0.00","8.25","","1.00","0.00","0.00","11.00",""
"/catalog/karkasnye-doma/13x14/","2026-03-16 - 2026-06-14","11.00","0.00","0.00","4.36","","0.00","0.00","","0.00","0.00","","","","11.00","0.00","0.00","4.36","","0.00","0.00","","",""
"/catalog/karkasnye-doma/11.5x10.5/","2026-03-16 - 2026-06-14","11.00","0.00","0.00","6.18","","0.00","0.00","","0.00","0.00","","","","11.00","0.00","0.00","6.18","","0.00","0.00","","",""
"/articles/stroitelstvo/vybiraem-pokrytie-dlya-terrasy-karkasnogo-doma/","2026-03-16 - 2026-06-14","11.00","0.00","0.00","8.91","","0.00","0.00","","0.00","0.00","","","","8.00","0.00","0.00","8.13","","3.00","0.00","0.00","11.00",""
"/catalog/doma-pod-klyuch/pk-12/","2026-03-16 - 2026-06-14","11.00","0.00","0.00","4.18","","1.00","0.00","0.00","6.00","0.00","0.00","2.83","","4.00","0.00","0.00","7.00","","0.00","0.00","","",""
"/articles/fundamenty/pravilnyy-lentochnyy-fundament-plyusy-i-minusy-osobennosti-glubina-stroitelstvo/","2026-03-16 - 2026-06-14","11.00","0.00","0.00","10.91","","0.00","0.00","","0.00","0.00","","","","4.00","0.00","0.00","8.00","","7.00","0.00","0.00","12.57",""
"/catalog/karkasnye-doma/13.5x9.5/","2026-03-16 - 2026-06-14","11.00","3.00","27.27","8.45","11.67","0.00","0.00","","1.00","0.00","0.00","2.00","","8.00","2.00","25.00","7.38","7.00","2.00","1.00","50.00","16.00","21.00"
"/catalog/proyekty/dvuhetazhnye/","2026-03-16 - 2026-06-14","11.00","1.00","9.09","3.18","1.00","1.00","1.00","100.00","6.00","0.00","0.00","2.50","","4.00","0.00","0.00","4.75","","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-41/","2026-03-16 - 2026-06-14","10.00","2.00","20.00","6.00","2.00","0.00","0.00","","5.00","2.00","40.00","2.40","2.00","3.00","0.00","0.00","7.33","","2.00","0.00","0.00","13.00",""
"/catalog/karkasnye-doma/bolshie-doma/page-3/","2026-03-16 - 2026-06-14","10.00","0.00","0.00","2.90","","0.00","0.00","","9.00","0.00","0.00","2.11","","1.00","0.00","0.00","10.00","","0.00","0.00","","",""
"/catalog/karkasnye-doma/dk-117/","2026-03-16 - 2026-06-14","10.00","0.00","0.00","6.40","","0.00","0.00","","4.00","0.00","0.00","3.00","","4.00","0.00","0.00","6.25","","2.00","0.00","0.00","13.50",""
"/portfolio/karkasnye-doma/dom-v-sorzha-ryzhikakh/","2026-03-16 - 2026-06-14","10.00","0.00","0.00","10.90","","0.00","0.00","","0.00","0.00","","","","4.00","0.00","0.00","9.25","","6.00","0.00","0.00","12.00",""
"/articles/stroitelstvo/podhodit-li-doska-estestvennoj-vlazhnosti-dlya-stroitelstva-doma/","2026-03-16 - 2026-06-14","10.00","0.00","0.00","9.70","","0.00","0.00","","0.00","0.00","","","","7.00","0.00","0.00","8.86","","3.00","0.00","0.00","11.67",""
"/portfolio/karkasnye-doma/karkasnyij-dom-6x7.5-v-vekkelevo/","2026-03-16 - 2026-06-14","10.00","0.00","0.00","9.90","","0.00","0.00","","0.00","0.00","","","","7.00","0.00","0.00","8.57","","3.00","0.00","0.00","13.00",""
"/catalog/doma-pod-klyuch/100-150m2/page-2/","2026-03-16 - 2026-06-14","10.00","0.00","0.00","3.70","","1.00","0.00","0.00","5.00","0.00","0.00","2.00","","4.00","0.00","0.00","6.50","","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-46/","2026-03-16 - 2026-06-14","10.00","3.00","30.00","5.50","1.33","2.00","2.00","100.00","3.00","1.00","33.33","2.33","2.00","4.00","0.00","0.00","8.50","","1.00","0.00","0.00","12.00",""
"/articles/osobennosti-i-sovety/uteplyaem-poly-v-dome-iz-brusa-tehnologii-i-materialy/","2026-03-16 - 2026-06-14","10.00","0.00","0.00","22.90","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","9.00","","9.00","0.00","0.00","24.44",""
"/catalog/doma-iz-brusa/polutoraetazhnye/?sort=1","2026-03-16 - 2026-06-14","10.00","0.00","0.00","4.90","","0.00","0.00","","0.00","0.00","","","","10.00","0.00","0.00","4.90","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/page-9/","2026-03-16 - 2026-06-14","10.00","1.00","10.00","3.10","1.00","2.00","1.00","50.00","4.00","0.00","0.00","2.00","","4.00","0.00","0.00","5.25","","0.00","0.00","","",""
